Occupant Number,Occupancy 1,Occupancy 2,Survey Time,INDOOR Ambient Temp.,INDOOR Relative Humidity,INDOOR Air Velocity,OUTDOOR Ambient Temp.,OUTDOOR Relative Humidity,OUTDOOR Air Velocity,Metabolic Rate (last 15 mins.),Metabolic Rate (last 1 hour),Clothing Level (+ Chair),Min. Accept. Sensation (right now),Max. Accept. Sensation (right now),Gender,Age,Office Type,Floor Number,Location on Floor Plan,Min. Accept. Sensation (summer),Min. Accept. Sensation (winter),Med. Accept. Sensation (summer),Med. Accept. Sensation (winter),Max. Accept. Sensation (summer),Max. Accept. Sensation (winter),Discomfort Location: HEAD,Discomfort Location: CHEST,Discomfort Location: BACK,Discomfort Location: PELVIS,Discomfort Location: ARMS ,Discomfort Location: HANDS,Discomfort Location: LEGS,Discomfort Location: FEET,Discomfort Location: ALL OVER,Thermal Sensation Movement (recently),"Relative ""Busyness"" (recently)",Relative Productivity (recently),General Satisfaction w/ Amount of Space,General Satisfaction w/ Privacy,General Thermal Comfort,General Satisfaction w/ Perceived Control,Fan/Heater Class,State of Fan/Heater,Current Thermostat COOLING Setpoint,Base Thermostat COOLING Setpoint,Current Thermostat HEATING Setpoint,Base Thermostat HEATING Setpoint,Clothing Change (recently),Clothing Change UP (recently),Clothing Change DOWN (recently),Net Clothing Change (recently),Drinking Beverage?,Action on WINDOW (recently),Action on DOOR (recently),Action on BLINDS (recently),Action on LOCAL FAN (recently),Action on LOCAL HEATER (recently),Action on THERMOSTAT (recently),CLOTHING availability,DRINKS availability,LOCAL HEATER availability,LOCAL FAN availability,THERMOSTAT availability,WINDOW availability,DOOR availability,BLINDS availability,CLOTHING effectiveness,DRINKS effectiveness,LOCAL HEATER effectiveness,LOCAL FAN effectiveness,THERMOSTAT effectiveness,WINDOW effectiveness,DOOR effectiveness,BLINDS effectiveness,Reported Discomfort to Management,Chooses set point that maximizes PRODUCTIVITY,Chooses set point that maximized COMFORT/PLEASURE,Wishes set point to stay at setting they choose,Chooses set point that is most agreeable to OTHERS,Chooses set point that is most ENERGY EFFICIENT,Chooses set point most in line with MGMT policies,Choooses set point most TYPICAL of office setting,comfort
17,1,1,2,23.06,28.32,0.03,11,62,3.58,1.4,1.25,0.78,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,4,4,5,5,5,3,,,20.91,,22.58,,0,0,0,0,1,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,0,0,3,23.91,29.91,0.03,14,55,5.36,1.1,1.1,0.78,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,2,2,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,1,22.54,47.89,0.03,17,77,3.13,1.6,1.85,0.51,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,,,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,2,23.52,43.71,0.03,17,55,4.02,1.3,1.1,0.51,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,-1,3,3,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,3,24.05,40.05,0.03,20,46,0.45,1.1,1.1,0.51,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,1,1,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,1,22.01,37.51,0.03,13,77,3.13,1.4,1.83,0.76,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,,,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,2,22.8,44.07,0.03,16,77,5.36,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,1,1,1,5,5,5,3,,,20.91,,22.58,,1,0,1,-0.32,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,3,23.81,45.03,0.03,17,72,5.36,1.1,1.4,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,4,4,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,1,20.46,29.45,0.03,8,61,8.94,1.5,1.83,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,,,5,5,5,3,,,20.91,,22.58,,1,0,1,-0.32,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,2,23.98,26.35,0.03,11,50,6.71,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,4,4,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,3,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,3,23.83,26.75,0.03,11,50,7.6,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,-1,2,2,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,1,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,1,20.58,31.26,0.03,7,66,6.71,1.87,1.85,0.78,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,,,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,2,22.75,29.54,0.03,11,58,5.81,1.3,1.2,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,2,2,5,5,5,3,,,20.91,,22.58,,1,0,1,-0.32,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,3,23.52,30.11,0.03,9,76,4.02,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,4,4,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,1,21.44,34.46,0.03,11,76,3.58,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,1,5,5,5,5,5,3,,,20.91,,22.58,,1,0,1,-0.32,0,0,0,3,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,2,24.85,32.84,0.03,17,59,6.26,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,4,4,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
17,1,1,3,24.65,36.72,0.03,21,53,6.71,1.1,1.1,0.53,-1,1,1,54,4,4,2,-1,-1,5.5,5.5,2,2,,,,,,,,,,0,3,3,5,5,5,3,,,20.91,,22.58,,0,0,0,0,0,0,0,1,0,0,0,4,2,2,2,1,4,1,4,6,0,0,0,0,4,0,4,,1,1,3,4,5,5,4,1
18,1,1,1,23.73,55.63,0.03,27,62,2.68,1.1,1.6,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,1,23.89,26.67,26.67,23.89,99,99,99,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,2,23.43,55.63,0.03,30,49,2.68,1.1,1.27,0.44,-1,1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,4,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,25.53,55.63,0.03,29,55,6.71,1.1,1.45,0.44,0,0,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,2,5,1,3,1,1,1,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,1,23.73,55.63,0.03,26,65,3.58,1.1,1.6,0.54,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,0,23.89,26.67,26.67,23.89,99,99,99,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,23.5,55.63,0.03,28,55,3.58,1.1,1.27,0.54,-1,0,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,25.23,55.63,0.03,28,51,0.45,1.1,1.4,0.54,-2,0,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,4,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,24.63,55.63,0.03,24,89,2.68,1.1,1.6,0.72,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,1,23.89,26.67,26.67,23.89,99,99,99,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,23.58,55.63,0.03,26,74,3.58,1.1,1.3,0.72,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,25.23,55.63,0.03,27,62,2.68,1.1,1.4,0.72,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,1,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,23.8,55.63,0.03,27,70,3.13,1.1,1.6,0.54,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,0,23.89,26.67,26.67,23.89,99,99,99,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,23.95,55.63,0.03,31,52,3.13,1.1,1.4,0.54,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,24.33,55.63,0.03,32,43,4.47,1.1,1.4,0.54,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,25.23,55.63,0.03,29,70,1.34,1.1,1.6,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,1,23.89,26.67,26.67,23.89,99,99,99,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,0,0,2,24.33,55.63,0.03,32,56,2.68,1.1,1.25,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,23.89,26.67,26.67,23.89,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,24.4,55.63,0.03,33,46,4.47,1.1,1.15,0.54,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,23.89,26.67,26.67,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,23.28,55.63,0.03,26,51,3.13,1.1,1.6,0.42,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,0,24.93,26.67,27.71,23.89,99,99,99,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,24.03,55.63,0.03,28,48,1.34,1.1,1.25,0.42,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,24.93,26.67,27.71,23.89,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,25.3,55.63,0.03,29,51,2.24,1.1,1.37,0.42,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,4,5,1,3,1,1,1,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,23.35,55.63,0.03,27,79,2.68,1.1,1.25,0.42,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,0,24.93,26.67,27.71,23.89,99,99,99,0,99,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,23.73,55.63,0.03,31,43,2.68,1.1,1.25,0.34,0,0,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,24.4,55.63,0.03,28,70,1.34,1.1,1.8,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,1,24.93,26.67,27.71,23.89,99,99,99,0,99,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,2,24.18,55.63,0.03,31,55,3.58,1.1,1.3,0.54,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,24.18,55.63,0.03,32,46,4.02,1.1,1.4,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,1,25.08,55.63,0.03,27,84,4.47,1.1,1.48,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,,5,1,3,1,1,1,24.93,26.67,27.71,23.89,99,99,99,0,99,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,2,25.45,55.63,0.03,26,74,1.34,1.1,1.33,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,1,24.93,26.67,27.71,23.89,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,3,25.45,55.63,0.03,26,84,4.02,1.1,1.4,0.54,-2,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,5,1,3,1,1,1,24.93,26.67,27.71,23.89,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,0
18,1,1,1,26.06,55.63,0.03,24,83,7.6,1.5,1.55,0.63,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,1,24.96,26.67,27.73,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,2,25.15,55.63,0.03,26,74,8.94,1.31,1.33,0.63,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,5,,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,24.55,55.63,0.03,25,78,10.73,1.52,1.43,0.63,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,3,,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,1,24.18,55.63,0.03,18,56,4.47,1.34,1.1,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,24.4,55.63,0.03,21,40,5.36,1.36,1.33,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,,5,1,3,1,1,0,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,25.15,55.63,0.03,21,38,5.81,1.53,1.37,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,,5,1,3,1,1,1,24.93,26.67,27.71,23.89,0,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,1,23.05,30.45,0.03,8,76,3.13,1.33,1.4,0.58,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,5,,5,1,3,1,1,0,24.93,,27.71,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,24.93,30.45,0.03,9,66,7.15,1.34,1.33,0.58,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,5,,5,1,3,1,1,1,24.93,,27.71,,3,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,0,3,25,30.45,0.03,10,58,4.02,1.4,1.42,0.58,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,5,,5,1,3,1,1,1,24.91,,27.69,,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.5,30.45,0.03,9,66,5.36,1.42,1.43,0.39,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,1,24.91,,27.69,,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,2,25.61,30.45,0.03,11,54,6.26,1.5,1.44,0.39,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,5,,5,1,3,1,1,1,24.93,,27.71,,3,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,24.93,30.45,0.03,11,58,6.71,1.46,1.47,0.39,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,4,,5,1,3,1,1,1,24.93,,27.71,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.75,30.45,0.03,7,66,5.36,1.67,1.4,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,3,,5,1,3,1,1,1,24.93,,27.71,,1,0,1,-0.32,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,2,23.95,30.45,0.03,10,50,6.71,1.35,1.3,0.51,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,0,24.93,,27.71,,3,0,0,0,2,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,24.48,30.45,0.03,10,54,6.26,1.16,1.63,0.51,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,0,24.91,,27.69,,3,0,0,0,0,0,0,0,4,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.65,30.45,0.03,4,56,5.81,1.35,1.22,0.55,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,4,,5,1,3,1,1,255,24.91,,27.69,,1,0,1,-0.32,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,2,25.15,30.45,0.03,6,49,6.71,1.27,1.2,0.55,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.91,,27.69,,3,0,0,0,2,0,0,0,4,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.65,30.45,0.03,8,42,6.71,1.45,1.58,0.55,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.91,,27.69,,3,0,0,0,0,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.43,30.45,0.03,3,52,5.36,1.23,1.25,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.91,,27.69,,1,0,1,-0.25,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.58,30.45,0.03,6.28,49,3.58,1.23,1.24,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,4,,5,1,3,1,1,255,24.91,,27.69,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.2,30.45,0.03,4,60,6.26,1.38,1.2,0.57,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,,27.69,,1,0,1,-0.25,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.58,30.45,0.03,3,75,6.71,1.27,1.05,0.57,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,,27.69,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.58,30.45,0.03,2,93,6.26,1.2,1.27,0.57,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,,27.69,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,24.63,30.45,0.03,6,39,4.47,1.55,1.03,0.55,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,24.4,30.45,0.03,9,27,7.15,1.31,1.3,0.55,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,24.63,30.45,0.03,11,22,8.94,1.27,1.68,0.55,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.87,26.67,27.64,23.89,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.12,30.45,0.03,7,53,5.81,1.28,1.43,0.65,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
